r,c
http://example.org/B0fa320eff52db9b0deeeaed7b34be673,confirmed
http://example.org/Bd53d43f28784bdb5a0d92f0d7a52ce09,LOC
http://example.org/Bf26f1a32d1430974566148dfb53c3e51,9826008
http://example.org/B8d5a67a94dba03c2e704c88cc62af166,active
http://example.org/Bedab10d032222714cba6ab967f733f81,active
http://example.org/Bd303d1df84c9da903a6da7d47faa3088,420008001
http://example.org/B59c345d299be2b15b816b2c6c2474160,225517006
http://example.org/B11d38f7d2cf1699c56d57228f56ad079,active
http://example.org/Bbe835b3d8654fc6ff08560a797b87cbf,confirmed
http://example.org/B383e708944f023169e4e6c315f7bdc4d,active
http://example.org/B1c374db56b0d7625f0a991c79eac1268,LOC
http://example.org/Bbae9ee455577f62f01581970ad02f5b1,confirmed
http://example.org/B1edfdc4ed86a1d15a8524d4c3b6a39c9,confirmed
http://example.org/B8c5c868644a61759b32db2d457cb816f,active
http://example.org/B6dca5f614069c29d01290197c873608b,active
http://example.org/Ba3ff3d7813e4efcda945a0a3f89896d4,active
http://example.org/Bf2d025f4d6bed78fcd22409d88efa2c4,active
http://example.org/B959c952290e9729192a57a34d7d65511,LOC
http://example.org/Bb640b1206a1808bec6e05ba2bb6fe20f,confirmed
http://example.org/B9be44bc3dad1d46c3a71a4627ec1241e,271749004
http://example.org/Beb231c32248b844709149faebf20002b,420008001
http://example.org/Ba63bc44ab182a1ec9316c705da09bfee,225517006
http://example.org/B4b283409eb2e5eb91465f6cfbae481a2,77386006
http://example.org/B0baf07d5703ce7ad2fbbf03d82197b28,confirmed
http://example.org/Bc876a251ae92c45fcaeea766141fd2ad,confirmed
http://example.org/B2738afbd2098f6e6934781b287249a27,confirmed
http://example.org/B212d660d6f7a765ec7d65392bf2b4a1f,77386006
http://example.org/B78016f0670207aec7e1773b6ea49e869,420008001
http://example.org/B0cab7e648ba0d240e936513839b2735d,77386006
http://example.org/B7d237e7bf08f7383aec14ce0fda2be23,confirmed
http://example.org/B979960af7f727e1c0f1477b21506c741,active
http://example.org/B142e9728ed565b05972d79b6b9ba873b,active
http://example.org/B26ab049fe634f67436803d41997de80c,confirmed
http://example.org/B26975ccf46fc97d8a7258dc54bb09d35,active
http://example.org/Bfd87092f0c361e4d6a6e96ea3bec2899,LOC
http://example.org/B183a9b62e28b5bcb6f200434dd62ced9,active
http://example.org/B59765382620ca0f529509d7cae7f8b85,LOC
http://example.org/B59207b29b6b0fa14c4070a16f8cfe739,LOC
http://example.org/B959e4e21ccce2f71ee622b38ea87d274,LOC
http://example.org/B8a3f31af668c7ec40be2ed16dad018dc,9826008
http://example.org/B1a04a9389f41f2e1055efe1689a5fe47,active
http://example.org/B4088ede74cee9b98d9221732e2442e38,active
http://example.org/B376363419018218a2eef51fee54de9f7,225517006
http://example.org/B84504246f0b9dacfe3da3d71440cbbac,77386006
http://example.org/B7cc8be4342f2d7fe41718d8bd1b95b10,confirmed
http://example.org/Bd6d2ccc4a06509b8814cbf383e3ee3c6,225517006
http://example.org/B3b7e1b84c72301d4ef30d1e96c83fb84,77386006
http://example.org/Bf9d8a0aa275688931bf3dc41e1f3f76e,confirmed
http://example.org/Bf31868063f9b690f095c3580353940c2,confirmed
http://example.org/B3312d4725a5aba06a8a6a063f6089315,active
http://example.org/Bf5cecfdea1cbd8f62a328a7cf8456a9b,420008001
http://example.org/B77038bae80ee692333cd4b7cef29b899,225517006
http://example.org/B4fbd0a23e589214a9d7177533c9c99af,active
http://example.org/B371540505d1284ca80855fe486e1e47c,LOC
http://example.org/B594faadbf02b2c580cdb50466bb0e241,271749004
http://example.org/B8bb6be24e4cc2ba6a058d8d8df4536a3,420008001
http://example.org/B67398c9d90f67ffeabefe1b36a75a76d,confirmed
http://example.org/Bc3f9ac9e1991fe39fda34b09ecfded56,confirmed
http://example.org/B77e443ab7bef872af066da1296c0700a,77386006
http://example.org/Bb21347bec1c194cebfa6c12633ade167,confirmed
http://example.org/B79cf2d91e6268d9506ad010b11dd6acc,confirmed
http://example.org/Badb138d590f4c4e50ab8948a6405147e,225517006
http://example.org/B2cdab72a1b7a8f3c22ed926512745239,420008001
http://example.org/Bd33cc0aeb4bcb7ec53401eced68e11db,LOC
http://example.org/B2a2a5902e0995cf5082c6d41dd3353f2,420008001
http://example.org/Be4eca3d1b7cbc9c047fb49c95bdce952,271749004
http://example.org/B18a2eb54c8b683dcebf1a9be1e57c472,271749004
http://example.org/Beb2c5fcca7925961a3a2fe8ed7dde043,271749004
http://example.org/Bb405cb4e4788bbf21127439b0d24782f,confirmed
http://example.org/B74cada1771ce488ea7d6c261b6cf096f,420008001
http://example.org/Bd836eb8f9052dd7dcfa54c3bea9f1dce,confirmed
http://example.org/B1022d40f9bddd81664dc83ad706cd538,420008001
http://example.org/B4e9db250792fae0ca5b6e87b82771113,confirmed
http://example.org/B65716daa787dbf4333df17caa01105b4,active
http://example.org/B56a086cbfab7d99e4994ccaefc2d07c4,LOC
http://example.org/B778d3dac7c8824128a526790b73881ec,271749004
http://example.org/B2d812f6961280e60bf1b702032d02825,active
http://example.org/Bb184793d865eaa1e1f14c68f4c061d37,271749004
http://example.org/B755565bf0f000c4a1487debf8a14c79c,active
http://example.org/B63c8f21c66ff28a71e540afb068f98c5,225517006
http://example.org/Bba11394b94c26fe01d5ed124f88b9a0f,active
http://example.org/Bdab9cd37a67095a4cdef1e75020ff639,77386006
http://example.org/Bbe90e1488478ca73dbe1a7538d3e194d,confirmed
http://example.org/B87cd606a6dc5909c84492a1f6419bd87,LOC
http://example.org/B5ab8f4e0ae5e11dee5d6087213d26e8d,confirmed
http://example.org/B5fa86811f8d727f37ea08f600e05018c,9826008
http://example.org/B07d14cd17888169544fe4565ac304b61,active
http://example.org/Bca3e5e588d908ea8ae46f064c47a8fc4,225517006
http://example.org/B0bf89f38472a6b4531298aa7e8022d93,420008001
http://example.org/B6cddc30853c37c70374b1da9ecf5098e,active
http://example.org/B9d531a0a21a9870ba0b1552f5fada8ab,confirmed
http://example.org/B2626b4aa9f3ec33977bdf4f1ef84bd23,confirmed
http://example.org/Bf9b18d394896178dd9943f66102f1e12,active
http://example.org/Bb714a65504515c0a2689cf4474277e91,confirmed
http://example.org/B9ee906a608d88c35966a90e9ce85ee99,active
http://example.org/B46b8da8259dbae5568287cb20b948aea,confirmed
http://example.org/B532aec85e581de1c4f2c84bf115a2773,active
http://example.org/B8096a540fb617aaee0451f0bb4579c6f,confirmed
http://example.org/B787e75a6ff028db791ce9f430c1437cf,confirmed
http://example.org/Bc7dda36d67beb44c51dabf4a4ca266be,420008001
http://example.org/Ba63bde8421edd1cef72d1efdbe261962,active
http://example.org/B4c8fdb5e0dd5b2b0ebd09eb2b1eedcaa,confirmed
http://example.org/B958ba4d767ed69787971b91f1a30cbb1,420008001
http://example.org/B81e654f9b71abc7956ee40d7ce1608fb,271749004
http://example.org/B9694583494cccfabe31e73d15815cd1e,225517006
http://example.org/Bac7736625cce9d034b334241d39d8be3,77386006
http://example.org/B38563a9b67c89b2bff47d42879648af1,confirmed
http://example.org/B8d48ad1a5e2af7e476d2c9c9cb11426d,confirmed
http://example.org/B8ed891e644f21affa7593afbc975d0b9,LOC
http://example.org/B9a7acb27c4e3399b9b32a1043956dd13,9826008
http://example.org/Beb551a42a2cc08c3a2dec7457fcd060d,confirmed
http://example.org/Ba8b13cbccbbdce4088fa670c9de3f8c8,420008001
http://example.org/B45c090f4a67faf7bd3d8b81c26b528e5,confirmed
http://example.org/Bbb2af534f4c95346a156b2e2c86694db,420008001
http://example.org/B96139196b30690a0d3a0232f0cc41a07,active
http://example.org/Be9acf2dc9ff6804e47b5a07b928342ad,confirmed
http://example.org/B224f5791f16a5673ef73caa498df2d4d,225517006
http://example.org/B047436e22d348694eca49412f05b61c1,confirmed
http://example.org/Be9238d0c6d11c3d065e3d9c27023b54a,confirmed
http://example.org/B7da4883adf7f1127b5b9f2990c53eed1,271749004
http://example.org/B73ccd2966d3cf94fc1cab7ee34055e5a,LOC
http://example.org/B0b91d519a16c57d563236e38836cab18,LOC
http://example.org/B30da6a8efb0f4aaa27b576a7aee3d54b,271749004
http://example.org/Bd51bb059e6efc0bf07b89fcc67ff899a,confirmed
http://example.org/Bb50be33e9c18411d451d4c6523df7916,9826008
http://example.org/B18d5dc8abf8c519689d952f5e22d1121,LOC
http://example.org/Bcf72a956544bc93b9f414325cea619e7,77386006
http://example.org/B18db9a25fab123f92409f008e5cae80d,420008001
http://example.org/B3ff2666123ef584321d0a6d6ca7860e3,active
http://example.org/B0eb90e96e32cead6c92477626fe35fa4,77386006
http://example.org/B71dde9fca5cdb2bb6508e7bee35721a4,420008001
http://example.org/B590fe3f0589dbb9bf0e964d48b1acab7,confirmed
http://example.org/B9b829b71a4d11fb90e3b5292f14e8e78,77386006
http://example.org/B9e3fe36f6d11bf64a428ffe86f673817,77386006
http://example.org/B2c4522c1763b6492e5e96b8eafd9a1c2,confirmed
http://example.org/Bd31561b3fc03a6ea08b0f3f55abb8bf7,confirmed
http://example.org/B213d23957a66be55e632fc7e0ebcf5c6,225517006
http://example.org/Baa0fac982157ddcf2d6ba2f38ed836d5,confirmed
http://example.org/Bb24e13d420bb31f571920ea922e9eddd,active
http://example.org/Bc146309fbcb434ec2559806be3b884b5,9826008
http://example.org/B259bafd7a75839fec2f3567a9ab337a9,confirmed
http://example.org/B88ae02f0d0bddf8fcac6e92e494823d7,confirmed
http://example.org/B688cbb39ba595c23607eeee4c9bd3446,confirmed
http://example.org/Be67600a6f7e3ec01834720814f36a779,271749004
http://example.org/B5bcbdfb6df9cbb7fc9944a3fcaf5911c,420008001
http://example.org/Bbf6947b7ddde8195863268f614fcc77b,9826008
http://example.org/B655eed9aa13819b2823c859010405bfd,active
http://example.org/Ba571472c6d4d2be10bc61bf3a7f409bc,confirmed
http://example.org/B94569a992270695cbd75569d39c9de62,225517006
http://example.org/B33db1fb29fadc38884ecac49fdcb6549,9826008
http://example.org/B9118501593e939501f05a8e8debbd893,confirmed
http://example.org/B23c25fa232c230b14280b8ea21ffe5d5,confirmed
http://example.org/Bc826c609c069abbf9608b2de80f41c70,confirmed
http://example.org/B3ec1e4d1b6db1f29e60f66159deb6483,active
http://example.org/B498556b6b459dd193b800626f27bef11,LOC
http://example.org/Baccff99897b3edf7abc6974f7df6d42b,225517006
http://example.org/B5fa73d5f04866f4a7214c4882ab848c8,420008001
http://example.org/B407edc139eed7004132f344d4c076087,active
http://example.org/B932a5f61bf7f537ddc7cc040fbecfa82,420008001
http://example.org/B67eb40557723e978de4af0906b7a0178,active
http://example.org/B898fdbb5c363e6a1d403f1e901225550,confirmed
http://example.org/Bdac31a5b01a8e8c32135bee71730cf40,active
http://example.org/B30f8ae975c57ade74bed3ef21351e094,active
http://example.org/B206cbd5724ff2f29964421ad42e0fb15,420008001
http://example.org/B28e844fce50e009e24c6297b027740a9,420008001
http://example.org/B04ea5c05d9fca99a154a3c6cb477e7b3,active
http://example.org/Bc77d8b2edfe6f9da773f1af5c0bb843f,LOC
http://example.org/Bb88ac90e9fca754e3a28ab1af4a1ef0a,271749004
http://example.org/B8f777b22c0ab5afb889bc10bba3c2786,active
http://example.org/B71dba91dd99ffb8296e3472dfcc5c4f8,confirmed
http://example.org/Bc8ef6509ea79eb2959f7d51dc271b664,active
http://example.org/B2e31778dbd57889d6074ec7bbfea8ba2,LOC
http://example.org/B5d40f0bebf5f064ec5c0cf0fef5f38aa,420008001
http://example.org/B0fe203132d8ed6925110fe27a8e314e8,confirmed
http://example.org/Ba9ecaedc5bef3b28ca3ff5e2cb3a827a,confirmed
http://example.org/B81750357924ecf2f508c74c571cb7531,LOC
http://example.org/B40f5c423c5e3c8bfb7cf87fba069767b,271749004
http://example.org/Bc7c90dcbe2451bcb03c476be99f1e658,LOC
http://example.org/Bc777e837bb4e1e4fc0f2bb6a090d9f78,LOC
http://example.org/B0da6858fb410d6ebcede893358606971,confirmed
http://example.org/B761ccf719509d216db49ad83db2f09c8,LOC
http://example.org/B6d86e893edeeed2ec1fd99033e8575c0,active
http://example.org/B099a542e5c8daf2c32353d155ac5eca3,420008001
http://example.org/B69d44e4293eacd6fb6d705f107c9bdad,active
http://example.org/Be468c048a1b5d80aab938b02690a7f9b,9826008
http://example.org/B6b1e3475265f402dc6b56ee92d6733b4,active
http://example.org/B40d4f425916faaa162202f2a844a82b2,confirmed
http://example.org/Bb747c6400f4cccd8060084cda619b8e9,confirmed
http://example.org/B877d55127075ff9ce56032629f8e8cc9,active
http://example.org/B918a21761484dcfcf73d0c0dc6ae57e1,271749004
http://example.org/B83d3f5acb2ecc77578e58abd9f3d41a9,420008001
http://example.org/B37597ce193fbe9f38d980e09849aa308,active
http://example.org/B480ee069ff3903fe3e53f30711dac770,active
http://example.org/B72b983cbca3f74e657854ea7f6c485e7,LOC
http://example.org/B190567733af85a0fbf37406e3d2438ff,LOC
http://example.org/Be59c58509f90efa0b8a9e4553709ea86,9826008
http://example.org/B73764c8f63e6f0fb146a7d578b30a0a4,confirmed
http://example.org/B23c7bfd50e3c05d8efc3da6d627c13eb,LOC
http://example.org/Bc4a1a0f1f2dcd491d63881acaa46e4f1,420008001
http://example.org/Bf86214afa36cd18d8ba57a967b05973d,active
http://example.org/B2b5fa8808c97041ba33a279f5e30ab62,9826008
http://example.org/B99702d0823cf41f211b3f6267d391081,LOC
http://example.org/Bf5d59a3aff67df807580c87a49fb05c9,confirmed
http://example.org/B75e98298394802797f787bfb275fd664,420008001
http://example.org/Bc3c27e885f806f23463c820b66cd2dcc,active
http://example.org/Bda15bda43a31c95a85ad93e33c37d31a,confirmed
http://example.org/Bce937b3cc991b4f8c5cfc1b2f6387a68,9826008
http://example.org/Bff440cfdfdb797c89802676e9bd13259,9826008
http://example.org/Baa6f6d83aa0d126f0cadf30596420a04,confirmed
http://example.org/B793cfeaf3f968eb5c0b3b27a6243fc4d,confirmed
http://example.org/Be8aa22747a5847243ab841be59c9c528,77386006
http://example.org/B11abe53973e2dc5fe545806cd4a639c9,271749004
http://example.org/B99f4944c69bbb7a093e06a4af1b1a788,confirmed
http://example.org/B75284d1e3d1af17011e6389afcc48c9f,271749004
http://example.org/B1fc932c8bda314fbbb1eddc5f9ec24d5,confirmed
http://example.org/B2cdcd45fc86fdfd904aef7fa3644a47d,420008001
http://example.org/Bc882e7e75ea1cafcfffd9e3c06411916,active
http://example.org/Bb1073314820d81c7ce21c2ced8e61ec7,active
http://example.org/B612b6c152c568798d0c8f5671513dcc3,confirmed
http://example.org/Bf657c1706fe685bee1ae44da928243fe,LOC
http://example.org/B4fa4cb52d215d060285188585b2fd283,LOC
http://example.org/B58dc7096506d62cde8864b2b9c001af5,confirmed
http://example.org/B9da4e0ad13c7d3dda3fc9a83333190ca,active
http://example.org/Be411cb9d6318fd1d736179c3e7d93818,confirmed
http://example.org/Bd96c23e86b5572957abba4a93f5f9b4c,420008001
http://example.org/B677c3e409778f1a09b57512af4d0ae32,LOC
http://example.org/B20f011d87b779b50953f3aaa811733ce,active
http://example.org/Bc675cc0fdc0b088718f86f3c584f7f2d,420008001
http://example.org/Bbd83f778b442374a7028a7a10cee7c30,77386006
http://example.org/B3bfe07182768960ce811feb3bcc5676d,225517006
http://example.org/B6ee2847c1790b040e96a3f432aa01cce,confirmed
http://example.org/B9028b8eeb12bd965307b12c89ce603c6,confirmed
http://example.org/B2eb8b3245fed0676811f5a5f77992519,271749004
http://example.org/Bac5242de71c7cca6cc97b7ee192372e3,225517006
http://example.org/B1dc4e5cea2e9d90f23c618d583f3e92f,271749004
http://example.org/B9da2e993738ebad9ec2dcbb4094cf583,420008001
http://example.org/Babf6bfe13534adad44e77e701bd22ab8,LOC
http://example.org/Bbf1f28864f3f25ff59ce6905409ac4b3,active
http://example.org/Bfd376eeaacacacf5a5c7e66406058cca,271749004
http://example.org/B232e6a11013ddbe086197cb1efd03a16,77386006
http://example.org/Bfbbe6ca78ef3a816044e922fa5e3cf3c,confirmed
http://example.org/Be6b2bef2fcb143bfbcf4c4f1bcd844a1,225517006
http://example.org/B3ba8ce75a1b48f1dcaba119f52d8e175,active
http://example.org/B79917de78410ababf336499dd3a95fcf,active
http://example.org/B4448cb45537b8605ded93246c96577f4,confirmed
http://example.org/B9f7d72628a208a911dec81057ee59d26,9826008
http://example.org/Bdf507801fd6c1021836d4bd02af1c741,9826008
http://example.org/B859bcaa3c4158b466302c2d9f5ee88d4,active
http://example.org/Bb07a4f9230d281d015d1cfa23905aa59,9826008
http://example.org/B0d31d97edcbd532f35d5ae30ed1b4abf,confirmed
http://example.org/B5b5dc0da9a4dcd42353807bdb6edc2b6,9826008
http://example.org/Bc08f7af808335644112b02ab3b8d8e4b,9826008
http://example.org/Bf460393b9a092457ac53987a7f3c76c7,271749004
http://example.org/Bb05f1615b24ad3d3cfc77f7417a6d4ac,confirmed
http://example.org/Beaca60a50f5f66260e2aa8d4656ca27f,271749004
http://example.org/B4f15546df007807a1a6e2d20ec89033d,420008001
http://example.org/B7a739ebffdd4d638a43ee4e97d84d75c,9826008
http://example.org/B6d14a1958d3d3a14cce299fe121f9e2a,confirmed
http://example.org/B2b99a265abccc63dd9289412d0925ca5,active
http://example.org/Bd7bb073d1ec448bcf54c2b8cf62203ca,77386006
http://example.org/Bf9059423f8b7d9d3c07ef42acb535d25,225517006
http://example.org/B9f6b1dab4a35bef954b3d6c5d0607607,9826008
http://example.org/B38eefa192f6e4f37321ac8fee7c0ee7d,420008001
http://example.org/B7295b51f92106324429d364042637ce7,active
http://example.org/B15285b8019fb30b4f8a7581f18eb8b20,LOC
http://example.org/B34d0300f316d2da440dc1b003955b87d,confirmed
http://example.org/B29084637180f5ee2f066bee95c0d9084,confirmed
http://example.org/B30ed5f04d4a9474c15c94d4c5225966e,confirmed
http://example.org/Bb56a2cb93d2a376a59778142eb47470d,active
http://example.org/B338ce43ee31deb4bff3a2860d365635e,9826008
http://example.org/Bd168b44cba163df3d96986fba6e22dca,420008001
http://example.org/Bec67b28c31412111b4e8dcc30e895a9d,confirmed
http://example.org/Bea2987dccdfe1cfc0930da74853b0ea2,77386006
http://example.org/Bb2abfad3d35ef8dfcad1bb7e7799092c,active
http://example.org/B072ed8d61d4e6ea86895264480f95b0b,271749004
http://example.org/Bb3cb8ce765478400b3d6528aaede9d13,225517006
http://example.org/B04a08d6f64ba3d323dcca8f490712c9b,271749004
http://example.org/Bcd4fcb076e89e4a930a7688fc4c7b1a1,225517006
http://example.org/B44333d1914bcd60b206501b28c1639f3,confirmed
http://example.org/B0ecda8af5ff6c25dfd749fe5b30c3813,77386006
http://example.org/B06de9eed65fdd4300df8ffe930a1e2e6,active
http://example.org/B206d819fc42e11cb772271ec86cd7afd,confirmed
http://example.org/B49aef6de8e545c11125ecfd8911d37ef,confirmed
http://example.org/Bc63fe5ba0f3c414faf3c29fab3142224,271749004
http://example.org/B071a3e0d39e64765efe9375d1901d549,confirmed
http://example.org/Ba411e9900944ffa3e55c055409402698,confirmed
http://example.org/Bdbf4967913dc55b5e56e48198eccb580,confirmed
http://example.org/B60d0edcc809311f19a42414a221c0dff,active
http://example.org/B5f0170f80c875b6e0147d312bf6dcc66,confirmed
http://example.org/Bbb409011b71155c4d4ac8384f33a1696,271749004
http://example.org/Bd80ddc08bc4e267cb011062a254753fe,confirmed
http://example.org/B26857250cdd6f5efa21c5114daef9ec8,confirmed
http://example.org/B459c38e5e60a28c5ac0fa9ac1073b80a,active
http://example.org/Bd6493ba849f13925370194255978e239,420008001
http://example.org/B94222839b202838dc9f2041c18e11156,active
http://example.org/B538fdc22ab3f8d271551ba79912a52f1,active
http://example.org/Bbbe397131b9d88304aefaad81c7d0e4a,active
http://example.org/B15c2f600ab94f0042d6b0ef32c768838,active
http://example.org/B5c3ba4597da86033aa1a6f78df5c38f2,225517006
http://example.org/B5fa8732772a24d194b9810591c27eaf4,420008001
http://example.org/Bfbf6c762cec7a6a03d4bbb3c4f1d93da,LOC
http://example.org/Bb4abdce5747d3f3a2f307b340343e07c,active
http://example.org/B751d94121bec948dab9614cc418798da,confirmed
http://example.org/B46d610f077f66dae86af812f541eaf23,9826008
http://example.org/B55ed0a69eee210a41929a1ed09f7bb8c,confirmed
http://example.org/B96b2eb808a193ec477f3dde907382035,LOC
http://example.org/Bc9898b36911eaee0254ff6c9d1df26e0,77386006
http://example.org/B7d588af0d0b28cf01c0daa8ef14fe7a6,225517006
http://example.org/B3796cbf9849b9c696bd5f14825ad698a,active
http://example.org/B0dba57456ef3b78765e758359e464fde,confirmed
http://example.org/B3b009b25a4d9ced69400f2cbf5559f9f,77386006
http://example.org/Be9a209e7991e79257704a5b3159786aa,9826008
http://example.org/B3cd4527cfd9d6888e9b924ef2499662b,225517006
http://example.org/Bd35faedaa5388938c423443beaaae034,420008001
http://example.org/B4257395209f003838fa1c806e4d0f89b,271749004
http://example.org/B453f29b159cc2702009e25695662b95d,9826008
http://example.org/B1b584f733db7a4681672211d5e9a0b32,active
http://example.org/B45f0491b953e6d508990510741b902b2,LOC
http://example.org/Bbe7799a014e57d4e78a1f8a67802e686,420008001
http://example.org/Bce0904e2a73ca8c256b86c8888906f95,active
http://example.org/Bf5fd5dd62a3e4e238acebf773f9cb4f4,confirmed
http://example.org/B051b376b7adfa692a00a531cbb5d601a,9826008
http://example.org/Bfec6f4a9325606143eae61b6f4861f03,271749004
http://example.org/B4c8b5951d75a57eda291dc6663a43fb8,active
http://example.org/Bb418881ee0281214c3e4857dffee5b00,271749004
http://example.org/B8d964b9e2a0a712faa7fb575e447b72a,active
http://example.org/Bd0a0ef81c739849768b76387de613a1f,confirmed
http://example.org/B844eb6029c48044e81d0e73050da687c,active
http://example.org/B00efb33f8123280be3f2d84285085a30,271749004
http://example.org/Bed82e923898171e3cd516e1aa6fc5393,LOC
http://example.org/B9ff4237f9365970bab15cdd0009d8c57,9826008
http://example.org/B55d423ac4db9ea430dc944f31de07ee7,active
http://example.org/B31e25a47c45cd884da3008d3002277a4,225517006
http://example.org/Bef67d30427755c88ac81369840741e55,420008001
http://example.org/B96a309c02339adf9d05a95f260a50b40,225517006
http://example.org/B581999ad9349bf50a027de7cbb138af0,confirmed
http://example.org/Bd82b9d5b06da56170a85d4f3115370db,active
http://example.org/B313547cab16d2eabe97780faf4966772,confirmed
http://example.org/B7a9446d78dacf1f68d2ea153a36d4a85,77386006
http://example.org/Bde83b57961ce6d7807789039b73e47c4,confirmed
http://example.org/Bacd265ad0a7cfb0b40f40f4937faede9,active
http://example.org/B7b9227dedfad3912955fd9d0acca591f,confirmed
http://example.org/B09772995ee2dd4f059eb5a7e0a0cc717,271749004
http://example.org/Bed699164952476effc6d6fbba50091d1,420008001
http://example.org/B4ecd8c65298bb2c7785d2df71796a7ea,420008001
http://example.org/Be317e56b8e072e2ad7629db906588a05,confirmed
http://example.org/B606aa10144ea203543661ac77d7308f4,confirmed
http://example.org/Bbc09a4c5774ed2cc3793c9a85eada505,77386006
http://example.org/B6ca7f584c0e484a650a9bcac096d61fa,225517006
http://example.org/B2d70d0ac4e4ca5797bb15260b4c34fa9,confirmed
http://example.org/B6812bb600c5c3f05298c1a07e8325d0b,271749004
http://example.org/Bad12984b8b2d2f8f838e47ab22131035,420008001
http://example.org/B3be431d3bd0bbd296fbbd79d28cbdcc9,active
http://example.org/Bba5f076dc90fb3399717f57e84d36cde,9826008
http://example.org/B329e2bf5d5f3598a48bf94322ba5b765,77386006
http://example.org/Bc8176494dc80bd9e8cc858043939b64a,225517006
http://example.org/B6826c9ee5255c49da767715274e179b4,420008001
http://example.org/Bc0d7143b6fbbd6978d93aaa6c36f548c,LOC
http://example.org/B96b735e3fe1df0d5502f4fa14751f78c,LOC
http://example.org/Bf44a3e1bc31531a880203290c38b3757,225517006
http://example.org/B898081354e5dd6d132dff1b52cf445ee,LOC
http://example.org/B54487ce3342098d9b82be6e22e1fe3bf,225517006
http://example.org/B8feb455871c2e37eed50fc3c708f54ce,confirmed
http://example.org/Bb3390c392803c9f09e358db0020c42f2,271749004
http://example.org/B89512f69bf53b39414f9d84ad944a90f,420008001
http://example.org/B9907eaa2e491950bec9187bf88f11181,LOC
http://example.org/B33e341f3c0f3ea9815e023287b91659f,active
http://example.org/B07be92ce8f5c0de5e9702b2dbbe4ad55,271749004
http://example.org/B44079ddf496e56cda28c132c5354e1b0,77386006
http://example.org/B8c6dc570636496e2efb61ffe90a1d505,271749004
http://example.org/B4a5662881a6b57c300bc3cfcc3bc5a09,confirmed
http://example.org/B28471e5f4b73468eb034354635446b17,active
http://example.org/B8879a49701df85ea165c373e4181f1c1,confirmed
http://example.org/Bfec1a823828dbeb3641c728fc4367427,confirmed
http://example.org/Bf4dce5433eca45e8b8358a97a23a00c3,active
http://example.org/Bc5158c1e74abbdb544ac493bb7a8fd6e,225517006
http://example.org/Bd306a10503a29aa32c17730b58156962,420008001
http://example.org/Bb9071145f0d86dc0006c303c1d48aebb,420008001
http://example.org/Bbaf8542b5c5f23eaf05597256e10a13a,active
http://example.org/B21056d59a1bd1bf77fe57f48c4581296,9826008
http://example.org/Ba912c799b6d25e49dd893efde321ec06,271749004
http://example.org/B6642a60358a39db11ef319350d5895a3,271749004
http://example.org/Ba0c0d456969cd53000a35141b1829ee1,confirmed
http://example.org/B6a5cebf122dfc332e4725c987b0d097c,420008001
http://example.org/B0359f84f29e73bd2cbd104465cddd556,225517006
http://example.org/B1738b4aa1e09fabbcc3f784f18207c9e,271749004
http://example.org/B7304efa7c333abda7a6ec1b7db8eed70,9826008
http://example.org/Bf7630d60e3fda48e4f5468092b1c1626,420008001
http://example.org/B34cec206351b7aeab2d3ad5a64af72c0,confirmed
http://example.org/B13368a805f18f5bb35091ca88cbb15f5,LOC
http://example.org/B3d14658b8606c6998a8980c084a5ed3a,confirmed
http://example.org/B1d90290fc2d6b898ea136c8e8d97be64,confirmed
http://example.org/B5770acba1259f91bab12436dc24b9829,9826008
http://example.org/Ba3f0c25fa8182d9ccf9223d067bbf3c2,225517006
http://example.org/Bdb08b05a8a0de8de06c73d9d6dd14579,77386006
http://example.org/Bf4bf1662ff191e84a3118132c470f558,active
http://example.org/Bfbae92e8f2340e9bbda9234a384e5e94,active
http://example.org/B960d625661bb73ead787267fa5cf4837,active
http://example.org/B3416ecd60d281cf13bf2b831398c4862,LOC
http://example.org/B1e0af725a773e6e194d0e143d5fcc500,420008001
http://example.org/B59d53a2f6698cafcc6ac002dcda62665,active
http://example.org/Be4dab8c5ec6d58ba92eac4f84659313a,confirmed
http://example.org/B940f70fddfb29f511ad59f8186b02259,confirmed
http://example.org/Bb779d1ec915a2fbc24c008da6e116e7c,active
http://example.org/Ba318294986098593007d46a9cecfa508,LOC
http://example.org/B962c30844af392dda5b14315ed0f4b50,77386006
http://example.org/Be91392fae970698cf8c55d6935900eee,confirmed
http://example.org/Befdd9a6481b85eb4319b377a8fa49938,confirmed
http://example.org/B792ba8efe9d4f4300342aaf3f0d0a37a,confirmed
http://example.org/Bdf0565337ca99f01babd78e4b7a94766,active
http://example.org/Bd406a98c0ddb9f17d8b1a0d97a80030b,LOC
http://example.org/B1039534f59be0450f1f827be18eb8c01,active
http://example.org/B56357cf7b80a493bb2a107743cd9fcf5,420008001
http://example.org/B035661a603da6c7c1e7eb257381b0116,active
http://example.org/B0b4eb94ebc5d4acd6670fff855162407,confirmed
http://example.org/Bc103d5d72eaf3c5934df34f592aea255,active
http://example.org/B5e6155a34e030fad1fea0c649cf76b3b,active
http://example.org/B754754c50dac3db41b9156fc3688bd55,active
http://example.org/B86507fdf15041f046e4e05e1a344592b,LOC
http://example.org/Bc92bf1858dd5d34f105a3ab1cc3fc689,77386006
http://example.org/B7fc1720561c8b7d9829a31d69c68434b,77386006
http://example.org/B91587713a8371b384595db1cf6a4f728,420008001
