r,c
http://example.org/Bd1a9b9032da7661069ab8be8229ed5ba,77386006
http://example.org/B5adf926b239920672c47182e0c701248,confirmed
http://example.org/Baecded9081697c6cfe8f096135f0ba45,confirmed
http://example.org/B22cbbd2dd4257e3cbe4b803f47e3ccdc,9826008
http://example.org/B3e9272ad5fcac2a408369c56a42ebc8b,77386006
http://example.org/Bcfed2e18c135e9f7d849cebadb7c52e7,225517006
http://example.org/Ba6de03ccdd9e730b5273826e7b94008d,420008001
http://example.org/B756a2dbd58e2847c4050e552544b9dc0,confirmed
http://example.org/B3e7807425f322fc0e8b0210503df5fee,225517006
http://example.org/B840e46b6f5a72f52593f5846e9e694ce,active
http://example.org/Bb5d865d933825e404a51c98bbaea699e,420008001
http://example.org/Bb9711e9fd5871a8e239e07d7edbc9b16,confirmed
http://example.org/B4555ac8a0008d46db7283d8af5799850,420008001
http://example.org/B1585094e4bfbb2ad41371d573b07a5bc,confirmed
http://example.org/B13be76ebbee3709b1ab0444fced1130a,420008001
http://example.org/Bda9ae8e8a68304c677b0410b159fe9b7,225517006
http://example.org/B6dc3e954f7d0c897030646c3c59ef803,9826008
http://example.org/B7e898361804d70f77cd828a919699da0,271749004
http://example.org/B33476f35035c1883f69ff3381aa899e5,LOC
http://example.org/B9163533e4c572e195f5a4056a1a7f5f3,420008001
http://example.org/B9489d33f816550b9f8664ccd32c1711b,confirmed
http://example.org/B1f28e403b5702179527a480a08159a1b,LOC
http://example.org/B4018ab678b25482be275c07e174c5f30,active
http://example.org/B9883a05e0cebddd3258dc6455aadfbdd,LOC
http://example.org/B3346e7cff52554960ac952b46a718657,active
http://example.org/B62b7547566d6f87f038c9d110c3733d0,active
http://example.org/Bb40e60d6291369a28eabc65c35748f74,77386006
http://example.org/Bf75edac92134441bd1df403df2907dfd,LOC
http://example.org/B7444797b90fda3e8ecb99002baa50f41,271749004
http://example.org/B74815895e866ed001e14bc2ab91905c6,active
http://example.org/B782872bb2272ca45c6901b2ea3f9d8ae,420008001
http://example.org/Bb1bea60951e6869e9d34179d83bd3787,9826008
http://example.org/B19c2638e2961c86ec936180d0939a3dc,420008001
http://example.org/B764de9aed5bd76a4b03c45bbc5af8909,77386006
http://example.org/Ba7d1187947ce93df0f768c4e30bea4a7,confirmed
http://example.org/B69fc29cfc33bfa55acecd03b32d6e9cb,9826008
http://example.org/B4d212704a4e775276f64efadff48cbc2,LOC
http://example.org/Bb93499cb65be6e11ceaf1d7f187f3b11,confirmed
http://example.org/B04f9dbd5a860420029ae293a14d32036,confirmed
http://example.org/Be1a402c4d6f33e4f51cd32af4b57c5cc,LOC
http://example.org/Ba3ea94c8938ebee66af33da682aaa4c7,active
http://example.org/B0c5b4cd1c313330ee1e475cec624e1f9,confirmed
http://example.org/B2ab31bf8b7ceb643e3d992eb53f69496,active
http://example.org/Bd7dce1d42053ce400731aeb94a74addf,271749004
http://example.org/Bb1a242dbbe3799c5a3119b214b71b414,LOC
http://example.org/Bf86acef250c8ae90809fc333a201a003,active
http://example.org/Bf07ddadb6d2b5de33f2014d4fb3d55fa,active
http://example.org/B3f941235dc2c84ee05bd07975daabb2f,confirmed
http://example.org/Bd68e7e8c86ed1f6cd9f35b5fc9ca1269,271749004
http://example.org/B3d5ce492fc405d110036ed6c5ee9cace,271749004
http://example.org/B2f59e230f8835fdd54e5a7ac7bcb1034,active
http://example.org/Baf19781e721f3f9e4c2f87eb2998c87c,confirmed
http://example.org/B4420fda0d89514d5657c71cd66ccecc5,LOC
http://example.org/Ba1f06ef1a2d4ee00f784c72acd52ac76,271749004
http://example.org/Bfd08ca4b5287456d0b9dd81753e252ba,confirmed
http://example.org/B71029a96b1f3de3737f7674db3c18bd6,271749004
http://example.org/Bb38a0ff53c5e28990d7342aafd95211a,LOC
http://example.org/Bcdb5d509e3dfb69da44450eaf9f3952f,420008001
http://example.org/B3462f1e227e0e4d18c000776b05b9bec,active
http://example.org/B31a60270efd8adf9bb5084641d74fb88,9826008
http://example.org/B1e76725e3ffdb93a8ecdf50d3e7d6410,9826008
http://example.org/Bdc7fbedd30400bc9cde020c0efd8109a,active
http://example.org/B441fc53195358dd82b3393771e49f34c,active
http://example.org/B503d2de1de0db9cc19ed559664d5af38,LOC
http://example.org/B31f6b5c49eb1ff6b043bc091b24d8fae,confirmed
http://example.org/Bf8e42c146f620cf087b512505b1b2ba7,confirmed
http://example.org/B1ea6106bcdfeca5728b9070893097b4f,271749004
http://example.org/Bfbc276aa6515192013d53a82444cb953,271749004
http://example.org/Bb23961e200299661451345dec95c5fec,271749004
http://example.org/Bc157676df3e731ab62f59460b59b1708,confirmed
http://example.org/B9c390dc412d34b895b34a85afd3d86b0,active
http://example.org/B21e3c4d875954049e7eff42f54878f6d,confirmed
http://example.org/B19c07a6e6fd3b62cf696f59422e13d28,LOC
http://example.org/Ba79485ce03a6224e9ceac7455f1fec50,confirmed
http://example.org/B740ea95d94879407f897f592027232d4,9826008
http://example.org/B7671ac8b055b3303a51b1b83bfeabaa8,420008001
http://example.org/B169ef5b8a680c0cadbea636e9d7ae061,420008001
http://example.org/Be66a692deed75c4cb3d56ebbccd4e31c,active
http://example.org/B072ce9633b944e2b672ce7ca836771c4,active
http://example.org/Bd035b5211c6354284d9afb68d82c7eb5,active
http://example.org/B7a8c9a72a5dde1c03121b64004e29591,active
http://example.org/B28aded0d125fbec2bc6b159ebe14d507,active
http://example.org/B8d3cfacbfc119c6307913bd668617be0,active
http://example.org/B83fdf80730f99433fdd7deb74b0caaec,active
http://example.org/B2675bd68720a00d0adc02a947df468dc,9826008
http://example.org/B23c2eeaa4349422c81de724d198b71c9,225517006
http://example.org/B013e220f46cd04773aa16c6e36298551,9826008
http://example.org/Bd573637ac152205ed9dfd6fa364754bc,active
http://example.org/B4adcbfc0d1b4930ecca77d21e130d5f3,271749004
http://example.org/B01f619787766bc6d42faff5214f049d6,LOC
http://example.org/Bcd7b52c33d1f7cf1e6fc6d1d8d7c078a,9826008
http://example.org/B1db39970ef2fba949a7e2fe3de9a064d,9826008
http://example.org/B10fc66926ad4c4e5367b7df213954faf,confirmed
http://example.org/B7ec8bc71a53614fe932d98900c453ac2,confirmed
http://example.org/B0aa0c96a378d3b3c9629c88bb68799c0,active
http://example.org/Baf2f541ee5e68518c1838dec8861651b,420008001
http://example.org/B7d35577d91f226d75c06bce9002a940f,420008001
http://example.org/B00b3f0183bbc59991da67822a12444d6,active
http://example.org/B4f431dd3220e1ad704912a824439c875,confirmed
http://example.org/Bff77c72d007283e6328409ece74eb090,420008001
http://example.org/B2233ea3ff7a50875cec6ee4a90bcf822,active
http://example.org/Bf037c9c632cbfb3ef445e173def7a11e,225517006
http://example.org/B8e6adfafa68032db11ad0967101053be,271749004
http://example.org/B0b3ddebf80dd84cc086df4a432ac6637,271749004
http://example.org/B3ff9d745b1f1bae52dcd9fa5e7878470,active
http://example.org/B7982e73a4d95622ac5db542c7d34f284,225517006
http://example.org/Bd3461bf48566bfff0318278a1fe7bc57,confirmed
http://example.org/Bf9f9d1764647340911c864cbcae4054c,confirmed
http://example.org/B8a9507383b9930cc9791d5c25abf9d4e,active
http://example.org/B167c444ee887517a0bc8ee9e96034c49,active
http://example.org/B4a53b5b4eaff16cb9fb0cd9484ebe753,confirmed
http://example.org/B63972ab019234af91efeb0ebc7a647b4,271749004
http://example.org/Be0592f204e172370065d04686d41e108,confirmed
http://example.org/B8ab81545701bddb10b7eb58f784523e9,active
http://example.org/B125a644c411925ef1a1b7f586da901ad,confirmed
http://example.org/Be5953cde7a6761e51d9ed947dee11875,77386006
http://example.org/B7d3013b71340313f5784c17405cbbe1b,LOC
http://example.org/Bb1689b1a5327995137f63c9c277f9434,271749004
http://example.org/B3361be0d0902e70a92c95fc86a89b14d,active
http://example.org/Bbff1aede77b5d84ac3484899181daf85,420008001
http://example.org/B93f1ac917799542f66c4c5edaee7e0a4,LOC
http://example.org/Bdfebeb94d8ba291915fc8b5af0003de4,active
http://example.org/B812690b8b6858cfaaba7920cfa94cb60,225517006
http://example.org/B90531efe1126b37fd1f6db899e8ab6b0,LOC
http://example.org/Be1c7182b5172756b71abb69907e0357d,420008001
http://example.org/B0716bf9a0d164eb99be50465d29a432b,77386006
http://example.org/B265d5a1b0cd2625e60005b5fdd1576a2,active
http://example.org/B82b9609911d6de41bdb34bf21523fdea,confirmed
http://example.org/B50eaa33bfa28104d92a7b0a8f756d47c,confirmed
http://example.org/Bf9d3ff2445e2a867ecec27eaf66eb7f7,active
http://example.org/B03f7cb080754a2eb1ceccc1668a43a55,confirmed
http://example.org/B29c4bf15dba7ffd6b2cb5a5dab784bee,active
http://example.org/B7ad5df45a57a47cdd7f953add46898a1,confirmed
http://example.org/Be5e36aa42ffdc8b8eec233601a4ae323,271749004
http://example.org/Bd80c680aa0a388dc163edee6c7fee803,active
http://example.org/Be41bfd5818806afe89b18209432fc938,9826008
http://example.org/B95ba65d312449f6ce88e3a08c5313aec,confirmed
http://example.org/B4928919ceaa56aa86577426ad539edb8,225517006
http://example.org/B6c66196076c87be3ff0e7c3071455135,77386006
http://example.org/Bf667525304d293958aee3d906c5de469,9826008
http://example.org/B57bcccfff706c48e031cce9527d863f9,9826008
http://example.org/Ba1008dfcee3ed9e1c12a6eeb3d4b1cdb,active
http://example.org/B3f8d4b10047c8bcac13abbe94f2de469,LOC
http://example.org/Bdb0009dd19b8547284f6cb4d4e38a48e,confirmed
http://example.org/B91d054cb3fd2689180652a7e25f1f9d6,active
http://example.org/B675e1a83c91890a866744a0b16335f4d,225517006
http://example.org/Bc5b419279675a656fb2eac695b4d503b,active
http://example.org/Ba160c713c8c07ee411aaed3e4a576809,confirmed
http://example.org/Bb2aacd12699fb820111a8fbd47106a3e,225517006
http://example.org/B5ad6321f88ac066002ba1063cbbd5422,active
http://example.org/Bfed8e1994086691a151de8a5076f1979,LOC
http://example.org/B0c2ba14cc97f46098aee35854a5cf8f1,9826008
http://example.org/Bc2df6724cce8c837758411938256edd7,confirmed
http://example.org/B329ff9207edce8bfd2664e6c758fb458,active
http://example.org/Beed01d4cf6c512c237979744ff3d322a,420008001
http://example.org/B756bb5915ab92f99066539d044237e68,77386006
http://example.org/B3499eae6f0de5add9d6b020a5ac4a257,active
http://example.org/Bde75c163a001896b69f9ac6a93068a4a,confirmed
http://example.org/Bd087820307d7d52f37c67f3fd8e896f8,271749004
http://example.org/B7888db59496b9afe7509526f2938ebbc,271749004
http://example.org/Bc20460a3ed16974ce2b199f3378e7c0d,confirmed
http://example.org/B43b4129568dfdd310ace92555adce261,225517006
http://example.org/B1e03899c7f53dcb3ea33f1f201cff664,active
http://example.org/B92840c2ec20b5919b23e51a48a65ec9f,420008001
http://example.org/B9d58ec578baaf0df9759f3d360b9fb85,9826008
http://example.org/Bae803989eb24b61f29167f62b28895eb,active
http://example.org/B2b053e2b30a7c86bf961eeadbce9fedd,confirmed
http://example.org/Bdc4f79de4a34bd87eb90e82cf0f1f39c,225517006
http://example.org/B38acaa5da6070e32401b172be8535dcc,active
http://example.org/B5601307a0667e037f88e182e9b005aec,confirmed
http://example.org/B8597d0543f5785cbe914b5728e8fa1bc,LOC
http://example.org/Bead566c5c976ee990cac81369acb6ba8,confirmed
http://example.org/B4a7d2f9336475706bedbb6a3a9cfedc0,active
http://example.org/Bb5b039924ee394541b2377366ce7a22e,confirmed
http://example.org/B1b48f7a1348ff71d5c2145f2863d1a61,271749004
http://example.org/B6a517bf4ea688d83112a4c57e86b5adf,9826008
http://example.org/Bfa44632fbee22aa0a012736e71cfb085,420008001
http://example.org/B89349abe381faef2e01efd755786fe00,confirmed
http://example.org/B5ab12fbfbbfa51bbeb4bb3388ed6ffdd,confirmed
http://example.org/Bccc44f30d8a36acbbad17ea593af680e,225517006
http://example.org/B44d0923d39b3dc9fd76ab61fa70e251c,confirmed
http://example.org/B72df360861d1071741d2015fc7599365,420008001
http://example.org/B6aac18f81f184c1153a7971eee9bcf04,225517006
http://example.org/B72ea030a2276d8fefd8978068ead9837,9826008
http://example.org/Ba8c0f12cb24a64f58f8ff38a499597b3,77386006
http://example.org/Befa588aa287b8a7ea469c2654167e745,active
http://example.org/Ba5df44aa53cc8cfe3d4402a13af7a327,225517006
http://example.org/B85f6bb1b75ee2f84c8634259391e078e,271749004
http://example.org/Bcb6269b17cfe3f0f66da6e34ddb564c6,LOC
http://example.org/Bd9bdbed0f8095ab37c804b446427ffe3,LOC
http://example.org/B01254e4e9c90619464e69db73214f27d,271749004
http://example.org/Bcfd2ec5c5aa935360097be0b5e50d868,420008001
http://example.org/Bf12c4f9e6f791a769275ee92601cf28f,77386006
http://example.org/B54c46ab9caed497c80545354de67efc4,420008001
http://example.org/B7f04080a749899b168fc54416f1597cf,active
http://example.org/Bd57be261a3d354a6ae00399b49c9f16b,confirmed
http://example.org/B5e2a19a303a8ccf233f4ee7d5c6cc7db,225517006
http://example.org/B8f82702d1f0f187c6374b29e0a430f20,active
http://example.org/B019eae3ef385e97fbebeba12a17310fc,420008001
http://example.org/B0b5b6978a519927d409eb5a7af095313,active
http://example.org/B8c4071e7e655d538eb4b02de18e804d9,active
http://example.org/B5b6943c328844fe653b9859746132bcf,77386006
http://example.org/Bc6fd66d25ed16919cc2842474bfa6183,active
http://example.org/B078b4e5b8036300f0e3781e186ba3ec7,active
http://example.org/B5866ff4c098bbf205e9d84b3a1d67f01,active
http://example.org/Bf9fe8470aa4c677cdfe1559469c2c653,LOC
http://example.org/B9481701fe20ffaef3e35c12e3f85f5b3,271749004
http://example.org/Bf856ac939b0069169b80c0f39f8e3a6e,420008001
http://example.org/Baf3e88184cfd588440969f52db937fa9,420008001
http://example.org/B5e5e3a6f2f33b660c96bf3c54bc0131f,active
http://example.org/B7f4067ce88aa5ad7c96a8e8f3a8185c3,active
http://example.org/B83074588c437fc074973c717436f6fd9,active
http://example.org/Bafd7361be538c378912e3be425d043f7,271749004
http://example.org/B024f24397cdbe1d5b8a5e4e0fca5adb4,active
http://example.org/B5f92b05e1ed15772d4dd54a6bd2d44f9,active
http://example.org/B6d2888eb6b1e20fd4c2defd73c944335,active
http://example.org/B9aa55e688e8f3c1c4d19ba421d09e729,confirmed
http://example.org/B59edd5997d6dd074e1d4fa2bc6cbfde6,confirmed
http://example.org/Bee55758b98bce6094314dec041245160,active
http://example.org/B7095aef24d6fa510964411c5416bec29,LOC
http://example.org/Bf76f98d10954c54cfaeece3930283e16,active
http://example.org/Ba137e3aa3a3d9f6e824372eecf382e37,420008001
http://example.org/B655d99754abdf6ec274e00b34ae15b24,271749004
http://example.org/B2bcae72d6dae1660cdcd0fbeb9deb455,active
http://example.org/B07f53e4d072ebb442a636d46286dbc63,9826008
http://example.org/B610e2dd0780a65bd290dce061f2fdc30,271749004
http://example.org/Bb0384742eb087113f58a02552f996321,confirmed
http://example.org/B17e19b8bca91e43d3560f360e693a062,420008001
http://example.org/B3419b630bdbfa775412234fbd702b660,420008001
http://example.org/Bdb97f5da5bd1f661f32e95570d398674,9826008
http://example.org/B3b8ea8d937f27e62966fc96714e012ba,confirmed
http://example.org/B971fbeb32ba27ecb315438261f3fab7a,271749004
http://example.org/B9f908b0015c6054a15066fff7079b03b,confirmed
http://example.org/B7792248e66e8a3a39f959e3a144fa35e,77386006
http://example.org/Bc935561f268d2ae232781daa80ccf557,420008001
http://example.org/Bf6660f4fdc45b008087006eb43a1c297,confirmed
http://example.org/Bf3a8f30cdb20ebdf45343f38b5651d80,confirmed
http://example.org/Bf5e7215645858fcc499e534a6df277a4,LOC
http://example.org/Bf1a813d71961f71cf8488838045d34b3,77386006
http://example.org/B49062c54ad18dcae3ac79677d453cd8b,confirmed
http://example.org/B49028ff57a1b262401a8ef9057e460c8,active
http://example.org/B1fca49480b1276c30594f4d313eb5c8a,active
http://example.org/B283a49d6cb71c00147c9a29d7903af1e,active
http://example.org/Be8a4ccec8094ca8892a42a327bb705b0,9826008
http://example.org/B0bc95aacb53d27a6026b933d28a62703,LOC
http://example.org/B093d77bff028542532b629e3c3fae2a4,confirmed
http://example.org/Bc64133c3308385302a8ebea8d2ab1c94,77386006
http://example.org/B1aeaf9c8d0a725e42a8f8677e41869a7,confirmed
http://example.org/B124c7814991f937d95ea294890211861,confirmed
http://example.org/Ba97fbe88a2cf97aec858928bd61534ef,77386006
http://example.org/Bf62f41ee9e9e86cbddb4480429e83ae2,confirmed
http://example.org/B8ee3e3818413c7c61a9d95aeeceb54f7,77386006
http://example.org/B961bf3e9f5db071bc938ae0a43fa54f9,LOC
http://example.org/Bcad767ea58478999a3ce4424429a0018,LOC
http://example.org/B66dc8d634cb39b9c457747ff66798edc,LOC
http://example.org/Ba0a166de176b6a12f2979121c61352d4,77386006
http://example.org/B5197a022be40e4eb894c750a7bc03036,420008001
http://example.org/Bdbaf0db7f04d33315f631c8803488a7b,confirmed
http://example.org/B19bdd60292f49fb33389112ecd60a12d,9826008
http://example.org/Bfeeea6fec5b3803a7a79e6793b730a7d,LOC
http://example.org/Bfa4cfad04401eb2b166803dc55444fec,confirmed
http://example.org/Bf1397822fb836f948356ed98bda89615,77386006
http://example.org/Bfde35950aad9711ca81e48822d6bd903,confirmed
http://example.org/Bb66e63634b388d66d7f7a13e58e9424e,271749004
http://example.org/B736089220cd3f1678a50135c26a13c77,confirmed
http://example.org/Bb643ad4b8e7ddb9e5644fef276fe8e67,271749004
http://example.org/B7eb1c09acbe5ee154bdc8f2d239cede8,confirmed
http://example.org/B2a48719442ae2a571cdc4f5dcfb985f9,225517006
http://example.org/Bb5eea78c7fed9e6cf20ecdb97b0cc147,confirmed
http://example.org/B998eeeae7dbe2d115fe49cfcffb908e3,77386006
http://example.org/B1212f78c98cb1d9aa7aa7c05504b71fb,9826008
http://example.org/Bc2fdb17e33ad557a4db0b2cb9d9c6768,77386006
http://example.org/Bae954f43af79c9e521350143f32ddef8,confirmed
http://example.org/B622e6d0b74e77043d5d67434e110db1d,active
http://example.org/Bc81524a37a596db3ef9f97721aac4230,420008001
http://example.org/Bf149bedd2b7059785ce2f5fe02567854,active
http://example.org/B3c9636c9a2fba07f042f1c924c9e82c7,77386006
http://example.org/Bf19852fe38038ec2eb7e151b4ebc3ca6,420008001
http://example.org/Bcbd80249b2bb61463fe600aca840879f,confirmed
http://example.org/B519aecd95be626526c99a0470dfa86cd,77386006
http://example.org/B4aacb31dfc6d881f6cdd0c485d10fdcd,active
http://example.org/B307d6aa7fd6b38c8438404f7de361809,confirmed
http://example.org/B138682fe01ad098d0346c439f42065b9,confirmed
http://example.org/B35a61981e5f66df6be4f8522b6f74150,confirmed
http://example.org/B691e139ef7918d1ec8b125d071e90875,active
http://example.org/Bec0f680d7711259a0265ed3e1eea6861,active
http://example.org/Ba0fde39d5f2402a84145875dd35f9ffe,271749004
http://example.org/B3465f3d67a2724bd9e51ee55e27b72d5,LOC
http://example.org/Bd1479c56429383a82abdd6806d8debd9,9826008
http://example.org/B943efc7b990108c824f63afb1a9b492a,LOC
http://example.org/B9b2592171109c9cfacf798c58cc17ac2,225517006
http://example.org/B8046a1dd87be6ff2cb2c2f2783804ff2,9826008
http://example.org/B4ea7aae518b506d65277040310b634fa,420008001
http://example.org/B7ce4a67ef02fb45baa766878f5ee32ca,active
http://example.org/B89fdf73745797ebd72083b0a4b09e1a2,420008001
http://example.org/B8ffa4736df1fdb02619321803c9d53ed,271749004
http://example.org/Bbd87fd88919188600707d1460e8edf42,420008001
http://example.org/B574aa7b245e7bd5786bb6252752686c9,9826008
http://example.org/Bf37604c7e4797f1f40274e58ecae8559,271749004
http://example.org/B3637754f913eedafae79b0a1794e7c71,LOC
http://example.org/B003f0387564ca56583ec80786616c933,confirmed
http://example.org/B6b8a42692c3e879c60fe3eb267144893,active
http://example.org/Be699f21ac3e3d91b83c9e8cd503d4519,confirmed
http://example.org/B77873d1bbd5b1c5a8ae8213899666fcd,active
http://example.org/B829df31771116db29140209068f54456,77386006
http://example.org/B87d4d1786194037b0d9093a60a74ac4a,LOC
http://example.org/B0d97300e1eb174fdcdfeb4b3ed745205,420008001
http://example.org/B1a04be56b1fc71d575b2a083c6371c01,active
http://example.org/Ba9814df5ed9c0ce452e444fa43d96492,271749004
http://example.org/B00ab495adc1c4a2578f7de235d82cc1e,active
http://example.org/Bc0b0dc19ed5e29162cb979ef70b1abee,420008001
http://example.org/Bdc25cedaaa7edfe706ba79c944b0326c,77386006
http://example.org/B72075eda2f18cc98fdfa9b46858e0842,77386006
http://example.org/B1cc8f4c73b451f5d05078580e8f4591d,confirmed
http://example.org/B19f9893bf7f45637b1020547e19810c7,77386006
http://example.org/Ba314b2c8a0ca7a6362c30d82541c201a,active
http://example.org/B8a6110847dae76b358265afc543d5c53,active
http://example.org/Be58d2f65753d6f54f38aa87dbfd1fd7a,active
http://example.org/B2551116d680183d8a84b24a3f5f79090,confirmed
http://example.org/B60dc570eefcd533789ea2accff222272,active
http://example.org/B44f021de4f45a799f0d7d82f5feaaf46,77386006
http://example.org/B217d33d363d73954b1b4feabf9f027b6,225517006
http://example.org/B4d8dc8fa2659cd04b90b8141ca868190,271749004
http://example.org/Bc261a51e8a5bc4f5fd039f18a487f15b,225517006
http://example.org/Bb4bda6a735a81464a886e2ababf5c3f7,LOC
http://example.org/B30106a4e5b3bd6294252d9f6801f6ec7,77386006
http://example.org/Beea10648edc542634804006839bfe72c,77386006
http://example.org/B109c508e610ee16a5ebd6d3d3063ef45,confirmed
http://example.org/B6317d4867accebef1ffced2439300c31,active
http://example.org/B32c757769a24644d73e2f2fc1189a99e,confirmed
http://example.org/B4f4a95eb9b8d99d3152581f798fd5135,confirmed
http://example.org/Baf92d74ea6d957db568410e4306250c8,77386006
http://example.org/Ba75714ce3a3b2a0e39a158c821b53de2,420008001
http://example.org/B9a60336b2d1ba470c155b8264d35961a,420008001
http://example.org/B8c198154496b3304a7a704ff9e1e6ad3,271749004
http://example.org/B419278830eb7ca6a242d1ceec672001f,420008001
http://example.org/Bd3f86339a0e0da9308abaecce69a2102,confirmed
http://example.org/Ba847ec19426ea2889160a5e86ef66de9,active
http://example.org/Bc1cad4fc9dfcf9a3dba0660001d54aa7,420008001
http://example.org/B04dfcdce86895a7c3b9cabad3df0c694,active
http://example.org/Bc0cf8af0060dbdc482061bd1c6815409,confirmed
http://example.org/Baea85016e7928cb5cedd1c6d72e86db2,confirmed
http://example.org/Ba01b3d3a2ec22e8dc8c6507647cf3857,active
http://example.org/Bccb2535c7590fcfd523dac5880ab734d,LOC
http://example.org/Ba532acb2ccccbe76cb52483d40d44f6a,420008001
http://example.org/B3933488b8ffdfe596b00e414155ad28e,271749004
http://example.org/B3c61fb7fb23ed0a243600a9ae1ebd542,confirmed
http://example.org/Be89f578ac42a45c44dadf7de9887dd59,77386006
http://example.org/Bf9c556fa6646553cb77f092ca1783a93,active
http://example.org/Bcbe5e0f92893f90cb66182823371e5b6,9826008
http://example.org/B21a9975e4101d97da326ce6c80e6e3ed,225517006
http://example.org/B64e1bc2e0acf03ab84c9eaefc20605c5,77386006
http://example.org/B0721650bdc3ac6be24492fc40f19b0ed,active
http://example.org/B5742dbd1980a6110313fd729de9dbabe,420008001
http://example.org/B34633b4b8090da1ad7f4aba78f87c98c,225517006
http://example.org/B37e6963bffb609d7b1dbbda55b3e3468,active
http://example.org/Bbd8f6176f9a5a175897a6f36c38ce76a,225517006
http://example.org/B6ef6d5dc2e4aa81cdbe4074efd6539c8,active
http://example.org/Bb4cfb2a77dd28395a2aee52747c1fe6a,77386006
http://example.org/Bc332911237071756cbe6166f0b4d0902,confirmed
http://example.org/B14027b2c371b5df43c7ca53b03ea8fa1,420008001
http://example.org/B7781bbe8c5bba70d89393cd61c4bebd0,225517006
http://example.org/Bedeb9d0a3139d76ef593ba3f27622925,confirmed
http://example.org/Bec1f7631a78eeb03a121cbe135682d10,active
http://example.org/Ba2b1a103511cf657c7c7cfe9f4d41a41,confirmed
http://example.org/Bfdfcb66a87a1f3782695d048d06a9478,9826008
http://example.org/B40e8feb657724508308f41405c68df26,confirmed
http://example.org/B365bd4d5f3708d60502bb64a0fe89c19,271749004
http://example.org/B9918b827b2948d20d77870663262d022,confirmed
http://example.org/B50d8ecc5d9109e4dd1548803fc02b7f5,77386006
http://example.org/B0b6b93aabe55aaeac1e7f3c147511034,confirmed
http://example.org/Bf1fa7a3980eb9a912822b7f6fa2aae7c,active
http://example.org/Bb53eb73d88cc66ecf2136720b5ca965a,active
http://example.org/B414bbaed0d1e94e232fd8968d7735ecb,77386006
http://example.org/B30ff70d0a02e6581ae1a383766f3617e,LOC
http://example.org/Bd126d6fa425941097d34c7d163dfda69,active
http://example.org/B71c44d3240abad511aca1557124e9b29,420008001
http://example.org/Bb4c34173d59d593a6d3a1a39081f6670,confirmed
http://example.org/B7e0135da5df0d68f8c492d39425235bb,225517006
http://example.org/Bcd2975fc0fa8039e778ed35b6a94afa3,LOC
http://example.org/Ba7fd132cef798c8dca03e9c038a23beb,LOC
http://example.org/Bc22f890ac41d307932063069feab9b86,9826008
http://example.org/B75885c02d1326afca551703f19146b40,LOC
http://example.org/B1784877f9117fc1ecbc26dbc7802f08f,active
http://example.org/Baac143a38345b7c25bc4c78e5d888830,confirmed
http://example.org/B4fc8a4377d16072edc999bce98648d31,LOC
http://example.org/B2e949b47eaec0645c17d9f0216791cd8,active
http://example.org/Bbafbe57f593d6a13d70e3bb469caac85,420008001
http://example.org/B8a22d6bb653efb0bfec5fec41fefc806,active
http://example.org/B768f853e158898bfc65db727932a0093,LOC
http://example.org/Bf305c87436d083bc8e9587332a86358b,77386006
http://example.org/B373f724540e4a560e0e2d6439ceef04d,9826008
http://example.org/B33e22d257b17a9532affc752ecf0f4fb,confirmed
http://example.org/Bf2672218ff7f19978e256b0ec5f90592,confirmed
http://example.org/B6a66bb77f5eaad0c187e88156027a168,9826008
http://example.org/B3ae576781a7b7e9097d2c2b98e32c3f4,420008001
http://example.org/B83d0069ab61454cc629be718851f0cbd,225517006
http://example.org/B3a7133736154d97f48bb7555a34f9a9c,225517006
http://example.org/Bdef5c6af3f1be567019546cb13da92bc,77386006
http://example.org/B44ce10e0c007baf7fa9d0c41e4ff84bc,confirmed
http://example.org/B2261200846885d7279ed6c78decd28aa,active
http://example.org/B52283899afb6b875fe685b7027fe26fc,420008001
http://example.org/B15eb63c31361a3ec87c8dbc5cf9755eb,420008001
http://example.org/B3e32869cdfd30a360f909c60c2101858,active
http://example.org/Bece8c4669f759fa7c473e16a64c5b58c,confirmed
http://example.org/B1226344c5c847d7aaaaaac7fa7b76f70,9826008
http://example.org/Bc50df2d0c0d602ea40ebda8a18079dbe,LOC
http://example.org/B752bec4e5ccf81ece1a3e3267368ab85,225517006
http://example.org/B5a3edfb98795f4c7776b0a5d8d1cfb2b,confirmed
http://example.org/Bd030726c4aa5bc92a587fc46589f66dd,77386006
http://example.org/Bd4896fdc227e713449a7cebce41a1430,225517006
http://example.org/B6e48364757c33358725fa68fb9ae94cb,confirmed
http://example.org/B8257bc88ad784f21b8189792837f25e4,77386006
http://example.org/B24ea953513aa05c2be97cff52083b63c,9826008
http://example.org/B3dfe436cd8bb102ca997c3c4c0c67a1c,77386006
http://example.org/Bd975812cfb3ebd9619a71f586db7f25e,active
http://example.org/B1e4c60b34d7f4eb62013a61d2c1ffbaa,LOC
http://example.org/B57cfb50d7f2f74941402414b4648df72,420008001
http://example.org/B6a4939f36cda53e5bbe3500b3821af9d,active
http://example.org/B4878f9a3957c4858121205de309f931b,confirmed
http://example.org/Bb9c26ac3a48331819266a953183d1cf1,active
http://example.org/Bc7f41d419cc0be91931e68c10cc328c2,active
http://example.org/B9bd5fc119bb74b539a96b268b40eca1b,LOC
http://example.org/B0807a46349e7e1dd05af7f71d887cd2a,225517006
