r,c
http://example.org/B011893044b8cddacf0578333cd4c6628,9826008
http://example.org/B58c23224e0d7a8e6898c7b857da83ac9,active
http://example.org/Bacec2f809caecd87bf9e710fe5095452,confirmed
http://example.org/B5a7b4a27102388df01c29fbbd3a69186,active
http://example.org/B229b1692cdb1bbbf2c371cd23adfa8e5,confirmed
http://example.org/Ba090857fba3cff4c29945f6b2722dc60,active
http://example.org/B0441d0d0393e4288729bb906a5a74c65,confirmed
http://example.org/Bded1bb5791c494b4adc366c66725ff76,confirmed
http://example.org/Beaa2e8fa3288a5dcf9cd85b99e257381,LOC
http://example.org/B6339603b74cfb7e623ec003e301a38b4,225517006
http://example.org/B3163f0ceb45fb8c45543c45895dcd07d,active
http://example.org/B02387a631a43c1199937f40edef39f4d,9826008
http://example.org/B3c89f2bf9074ce2fd59151f3692a941d,confirmed
http://example.org/B49d8b0a0b57bedc23a9a3bbf6e5fb3d6,9826008
http://example.org/B8786acd27f423d977fbdedba1b9e7700,420008001
http://example.org/Baab6994ed0ab744c88e55abef0a12a8b,420008001
http://example.org/Bdea39b10e9da75913ba25e7cbc9d919a,LOC
http://example.org/B316f26070e1df06c871e4db0efb1b821,77386006
http://example.org/B7dda8d04436f28afd60471fd9071ebd1,77386006
http://example.org/B3e46bc6b44a1b5848d0fe614ac22c5f1,active
http://example.org/B931997a870cb634d7498afba54906553,active
http://example.org/B9c2d7d71dde4d02f7cfab621f52aa14a,225517006
http://example.org/B6369ef68636ef8a354f05204a80da507,active
http://example.org/B6136061ea6f77e450da1b0713d4cf661,LOC
http://example.org/Bf9d32542b3edc9fea3b83ac44b8be8c8,active
http://example.org/B997feb19d26cc0d7053256af6de57d94,225517006
http://example.org/B090f45de3e53775ba5efd158aa584ff8,420008001
http://example.org/B697b240542190fe512dec001c827330c,confirmed
http://example.org/B206587c0a886ee69c0c4c6f60ae14eeb,active
http://example.org/B5ee011741a3206e92a54e37bfc26e34c,420008001
http://example.org/B2355e17ae4b10ecf8ed7f8ce6cf4d4e1,confirmed
http://example.org/Bbde8bdd9cae24901248df73fd6748306,active
http://example.org/B032a05b6aa2a826fc44e7f48b60d0d51,9826008
http://example.org/Bb668e2d9d0151dac38e3180d78c7e312,confirmed
http://example.org/Bbbdaf5ab1ff438bfb102477d73a09f04,420008001
http://example.org/Bf86caa829442629ba5edbab1aaf07290,active
http://example.org/Be896640683201e2603da62b911a2ad02,77386006
http://example.org/B14b3f7158106b8643ff0ed41f3570839,9826008
http://example.org/B04f625580b2c18b419bcd3f47d894e3e,77386006
http://example.org/Be2f8e80cad24663af786281019e2eb0e,confirmed
http://example.org/B0f1495e04bf6c1f9a6e0606d8b5aeadb,271749004
http://example.org/Beb54f7398785602f83eae81196bca348,420008001
http://example.org/B49ef6b09342a336f99da5ed6f1b66f2c,420008001
http://example.org/Ba410e90a8e07f5358617c1242ce9363a,active
http://example.org/Bc7072983abade44a96c268c4cab6957f,271749004
http://example.org/B45da86296ff123987f9a9e8a4ab94168,77386006
http://example.org/Bd16037304625a9be9519bb0f529397f0,271749004
http://example.org/B575bbc235a6f2cee89ece05a70cd146a,271749004
http://example.org/B7047d8579ece708e25ba0668688e5502,confirmed
http://example.org/B1ae106c2ec8f60dba17b3c1cc1aa1ba3,225517006
http://example.org/B8c7f9262429b13bc04e4b1dda4eca3d9,confirmed
http://example.org/B87dd99380e8fc5bb124016be91cebce9,confirmed
http://example.org/B8d2dfc2f196263453c3a6bc262781928,9826008
http://example.org/B28af122d9d3915f2a9faed8f09b80bbd,77386006
http://example.org/B8899c1ce1fda60b6dcc3649599228ccb,confirmed
http://example.org/B699f953d144dba7e3f6e351209537c16,225517006
http://example.org/B4be983c8b853d3c281a170a0abc3d5b5,225517006
http://example.org/Bbcc9cf74ae87c03a9bea4e8840e95cac,9826008
http://example.org/B767c3675cb8fbfdf09c646b1f166b5bc,225517006
http://example.org/B989d7c2cc401f56d9c8da0b25bc1a24a,225517006
http://example.org/B6a1961144e2d15299f3b5cdeef9030fc,active
http://example.org/Bda5a2fd83ee288843ec641458de87d0f,confirmed
http://example.org/B574f4fe9c86948de8ed9192cf5a9ccbe,225517006
http://example.org/B28faebdbb5383cee0884e9fe3fdddab7,confirmed
http://example.org/Bb65c18efb22c603680f2e98ba86c9586,confirmed
http://example.org/B6cb66d4879cfdd3a8ca9b1ec8fc337ae,active
http://example.org/Be5aaa997bc9f00b7f90bd2dadb88e68f,active
http://example.org/B3baa8c6ab48bc8ef6522583023477516,confirmed
http://example.org/Bedb344d0a846863248e095cac2fbc557,confirmed
http://example.org/B199b26a67a427248611b76a4e06a1c37,77386006
http://example.org/B0f6e625ab6a08c71f11dbf7f8922a14c,active
http://example.org/Bfa7f56339043fc06b6c870e07fada340,225517006
http://example.org/B2444fc56a6862da3ac0fee36944c2c6a,271749004
http://example.org/B32f0b06d2ecd2ecf400d7d607f3339f5,confirmed
http://example.org/B4f47bf762cbe7a03977041744c1a51af,LOC
http://example.org/B14fa62c89421969540f4317f441ded4b,active
http://example.org/B02eeae5bab816ee90a566a1dbb1da30d,9826008
http://example.org/B1f786432128161d41914cc042dc323a0,active
http://example.org/B0ad32fa3baa548b859c029dfd9286d3d,77386006
http://example.org/B46a8101c199b6759bd4d46d17b4669ce,LOC
http://example.org/Be999fc6d2a2756feec3e1662343ba6dd,LOC
http://example.org/Bfdc48ab4c596b6a621d634422cabfb19,active
http://example.org/B0b30523e5f96ac9daff769a679b16a6d,271749004
http://example.org/B5a13f50f5ef8bc29d768abf5cd14c785,271749004
http://example.org/Bd5e704ec7868d199102b8f14b4e42b21,225517006
http://example.org/B8fb45161dcb3ff49ac42911f709e95b8,active
http://example.org/Bbc5ff09e689f211bbaafb40c0a748f1a,LOC
http://example.org/Bb0d7729d774f199fa8e7310e6a049b51,77386006
http://example.org/B94cf147f619876a3a494502b64781203,77386006
http://example.org/B74ecc6080c80938d504fc2c85e7f714a,confirmed
http://example.org/B821e065781214e9ab1d68081d6b51b77,225517006
http://example.org/B1db4fafaf20806eeb83c8be302fd1ddd,confirmed
http://example.org/B07eba7190fa9113560f9e7852d0bf720,9826008
http://example.org/B51222069df2f60b7ed7fa22f1a7a000a,confirmed
http://example.org/Bf48317d238776ed0cbb43a2b51cb4f02,confirmed
http://example.org/Ba5a3f42ed82fcd0779dbaaa423151f76,9826008
http://example.org/B1b63e755630615ea231f1036f147a060,225517006
http://example.org/B2b71dd070638f06150dfd092b2d4763c,77386006
http://example.org/B56283aca986d4f02bac4b2904588ea11,225517006
http://example.org/B3c1a13f177bddefc933fc9a6cc503d02,LOC
http://example.org/B0aa827909e1ecd44fbb6cc312c835d7a,LOC
http://example.org/B81ef680d7d56b8e3332e262c257f39a2,active
http://example.org/Bfd40bdba7ec18ac764409427cb31d38b,active
http://example.org/Bc19140100af300405d300cca6cb66bcf,9826008
http://example.org/B969ea92cc0a8928bebd8e60d3f939414,225517006
http://example.org/Bccd5a27825aa267df55ace7d069a8b98,77386006
http://example.org/Bf14d64869c088a42b73453f132b25816,271749004
http://example.org/B2a1e1c146439a357ef9d8871e829e26a,225517006
http://example.org/B237a7e2b5a487d81ab554f29615d24ed,271749004
http://example.org/B4d94f9cd119d070f363691cc231db3ef,active
http://example.org/B2671c9269f3c3f598bc2adb813814cd4,confirmed
http://example.org/Bfadc2962c90fd49da95a0dee805da2e5,225517006
http://example.org/B67363fb4b978ab89b44bdf41e465a71b,active
http://example.org/B62018f6eb97cabb7060e1ffdc5c58fca,confirmed
http://example.org/Bdaae4cde19e94ec4faeee081ae3a7c62,LOC
http://example.org/B1363780c7b655d4431dbee36a69665d8,420008001
http://example.org/Ba6e44e99eaaae6bcaf8a51922a02c0f1,active
http://example.org/B7e7d040b4a73e30826a122d4a07631e3,271749004
http://example.org/Bbaec7989e1574c1576efe399cbcb5a85,confirmed
http://example.org/B1aa88056bffbfec00242c028575f60bc,active
http://example.org/B9789cd9f874ae93fc049f25e6c880a63,225517006
http://example.org/B90f064c64217a8f1ec0988de32e31f52,LOC
http://example.org/B4463c84d4782e52f4868ee8662cd15b3,LOC
http://example.org/B37d4d5251a37b26c3b0c559aeb4c9acf,271749004
http://example.org/B6f6e8fd5467b0c6ad4dd6aee5733704c,active
http://example.org/B771645cd5bdb2bc1f2a17d7084f61954,confirmed
http://example.org/B0e38b9aeede473be98edbe03cf9ce13d,225517006
http://example.org/B05984daa36de3643deb3d6e698d1d814,LOC
http://example.org/Bf015d77f3f0dc3b7900530d97c7bde2a,confirmed
http://example.org/B1d0daa33f4e4e27f6dafb720f2d57795,271749004
http://example.org/B30d74bc7ee25470d7be5381344bb181d,271749004
http://example.org/B82dbdba486a4759331c115ae24c16595,225517006
http://example.org/B7b434c507a846fcbfa3346c14e21e267,9826008
http://example.org/Bc616924f8468a9fe47aa233de9b237da,9826008
http://example.org/B70bf9e8e4168be451dc4d85b09cca2aa,confirmed
http://example.org/B3acffbe6a682d3fb23805bbda91921f4,9826008
http://example.org/Be808ba194c5eec4e857bb526ad01accf,confirmed
http://example.org/B1d5d86095bc3a0d5265768e644391327,77386006
http://example.org/B94de8ab93b6023c162ad02df788bdbf1,9826008
http://example.org/B19825140b6337c7258e3d7ede74d6bcc,confirmed
http://example.org/B6c6299f90fa91baeef65949d5637ac4c,confirmed
http://example.org/B8620fce6553bcbee30246ee1dee83866,77386006
http://example.org/Bc51e98a776faecf51f7db6be56c27cea,77386006
http://example.org/Be6562dc80dce8bf8ec9d19a366e8748c,confirmed
http://example.org/B5c5e065cccde89561051c47cec03c507,confirmed
http://example.org/B78300292fb205173724d58b3567b63e0,active
http://example.org/B64a3a56f2e27a184c3645b7742af1342,confirmed
http://example.org/B58f161ee2f5b35a114b5d17d149ddf7c,271749004
http://example.org/B39577297996950965ba001b79c4df709,271749004
http://example.org/Beba97d3dd6490ea9abc6cf54e622214b,confirmed
http://example.org/Ba54a9c44e4cb9d46c10eb8644d3bacc4,9826008
http://example.org/Bdab3ad5ba3377f5c9fe89b267f8c4398,confirmed
http://example.org/Bec20d4f79b83f4d3d233471a04dc5476,LOC
http://example.org/B12309a8b1eaab7aeda488aa77228fe84,LOC
http://example.org/B24530b9342d7147d51b21be3eedea8e2,271749004
http://example.org/B55225018b088600893d0f80bb93bb2f1,420008001
http://example.org/Bd2524d7bed907615cc1e3310b7012944,active
http://example.org/B923ebf1f87b2d2ee11463ed643e1a1d3,confirmed
http://example.org/Ba804ff980516d2dbdcb511ce9c1d6143,active
http://example.org/B678c56b1910adc29ee92679581199941,confirmed
http://example.org/B07977b199ae7127b41b1a14863a4b844,active
http://example.org/B643d94361c1c5b839b5dff3bd632c184,225517006
http://example.org/Bb32af7e86960cd56832113c1ead8e546,confirmed
http://example.org/B8b734b7b49c4e70ca36f500093595e6a,active
http://example.org/Bb44c428cb7fc7f3d5047b542f7d0303e,active
http://example.org/Bd07748b5c26ba940e6c2f29dfbb8446c,active
http://example.org/B1912c67cf33b0c1d8b6d120ef8676b17,active
http://example.org/Ba75de1b74daa4b186a69e3d5aa8e67a8,confirmed
http://example.org/Be9685ba40ab6cfc5c050e70091944fe5,420008001
http://example.org/B2651cfca1b2b02aecca75b29a234fa7d,77386006
http://example.org/B2f98dceefc57d4e348bdb62c246472de,225517006
http://example.org/Bb9e7556c7dbf5a89c2b80b6414f2398e,confirmed
http://example.org/Bba47e72c9bc8bbc03bd4a8293d84b105,active
http://example.org/B4a2ab89d72523dec54e88460472cb20b,271749004
http://example.org/B9a055b20148885d78fb92b255e0740e4,active
http://example.org/B75bae03e4f763f7e475684f391feaed1,420008001
http://example.org/Bc2d6fac0e0dc2f5c85b4bba4fe863169,LOC
http://example.org/Bc719f4b3522deee21d7b54ec8bc35258,active
http://example.org/B6b958d630f7a1df4e1e078c2796836d3,confirmed
http://example.org/B374766cb6a406f48ae188d5bb117a8c3,77386006
http://example.org/B38df8b113d7598a73ec24d69ccf14ae7,active
http://example.org/Bdb49d0a933552c4989762fab6be71a00,9826008
http://example.org/B754c4ccfbfd1e28b6f0e6106b160e655,77386006
http://example.org/B018f5e982b1b483b0a560d25dcff50c9,confirmed
http://example.org/B65342e3425e20a0877a4285e6f785765,confirmed
http://example.org/B8cc8ce63e00e399a8e3ac5c86956987e,LOC
http://example.org/B763b145a0e03ce4d414d72c73958e940,271749004
http://example.org/B4a7bf1c9a974a7a2eede59b98dd8dd10,active
http://example.org/B74e99168d80ae766e05bcf6acf118123,LOC
http://example.org/B06e50837c241b2adccfe3037a94a9516,active
http://example.org/Bd5c76f1109f9df91d5d45e85bfe6dd77,active
http://example.org/Bde332bb749e8e0f55affed162453d744,confirmed
http://example.org/B014ddf6d932df49f32e656f1963d83e9,active
http://example.org/B3731a5971aa27a70331eca62c9d83cea,confirmed
http://example.org/B4585a5e87db481ba3496b59d9b13057b,271749004
http://example.org/Bc7d3a22c7b6e968913901a320905722f,confirmed
http://example.org/B98e073a28e667a7c9aa7c952717ee86c,confirmed
http://example.org/Bff353f16bc12e04000f39096b87f3039,confirmed
http://example.org/B3b1764651f3a36710bf76b425056b380,active
http://example.org/B815c184002fcf4f0a2ccc2b9d799bdd6,271749004
http://example.org/Ba3a0dce8054c2dbf2339a9bd7defa273,active
http://example.org/Be61b327a84a28301e58181578a1cf9b1,225517006
http://example.org/Bed58013d9d4ec86fe277d6c4161a43e8,confirmed
http://example.org/B89debf3b83b5b893c00a647b7417dc7e,confirmed
http://example.org/B84f61d71ee4a7f03d94b7d5512ef5232,active
http://example.org/Bf1d8a3035054e801d7938de86d96335c,active
http://example.org/B1af47571b139aafced79d51d1b4c140f,confirmed
http://example.org/Bb0c106cc4cf8568ddb8756410ae96500,active
http://example.org/Be7e945a241ffeb90489425c32ba5ae1b,420008001
http://example.org/B73f49f7646d5a1f910d891fb0a38b8f4,active
http://example.org/B46fc297f3a80aa8a88f975dd280c895c,confirmed
http://example.org/B7cf87c3de10a4fc99b49a123e4dc2506,confirmed
http://example.org/B88120e3ba99026c3160e60cd60983828,9826008
http://example.org/B4cfed91880eceafbc3d1f12f9908f519,confirmed
http://example.org/B4921f7509ac7e146c45569e3b0868ffb,confirmed
http://example.org/B09197d38b583fa904f127f9e129d6762,active
http://example.org/B0763ae4172381a313b580f5472fcba3c,271749004
http://example.org/Beb8c9146a6afb8292e30eabea260490c,confirmed
http://example.org/Bd1a2f08acb8f52482f7e7c44ab6b136b,active
http://example.org/Be6c1b6a60186a929b4abc4c2c637964e,active
http://example.org/B851aa07e87238d6f6b6eadb7da282f94,confirmed
http://example.org/Bd0e41b2977ed365740118fb930b86341,LOC
http://example.org/Bd50a1b6d3666f209ca0f546e73f622d5,77386006
http://example.org/Bb47af216c43f0c7877e0d06b0e1e37d2,confirmed
http://example.org/B074c694943d77375fa684d8a06760214,active
http://example.org/Bfbd0f6656c0ad3a03b4f0b4c3802f942,225517006
http://example.org/B0b0279719af76c3a869544fce1b14673,271749004
http://example.org/Bfc0a45f7bc82dccec862f689070cea75,271749004
http://example.org/B219fce5cc5fdf712ff59e0b0b35678c4,420008001
http://example.org/B7232af37e76af914afc1af43f65f55a1,active
http://example.org/B26ef49ac60bcf54aefd5fdebe5d8900b,active
http://example.org/B8119b7f31cef24ac8e1670d8846d8025,LOC
http://example.org/Ba4e3c21bd1cd0841e668f4c9dfd8c946,9826008
http://example.org/Be7571e479f5ba456b91e8208e8bb2d3b,420008001
http://example.org/B0ca8f5502db838ef924939a36b3fd4ca,77386006
http://example.org/Bc2f0120afeefe71e917a2d7ede076228,77386006
http://example.org/B5e2b3a31be779755b73d64a68599bed2,confirmed
http://example.org/Bf0b6048ed7991783b5d9923e5fa737f1,9826008
http://example.org/B914b11466c6005b5cdcf6fcda808d732,confirmed
http://example.org/B41ae203208d61128ca2ba7c403dc61bb,225517006
http://example.org/B231fd7a96f739143932f2f21b371f24d,confirmed
http://example.org/B3db7ff5b7f3db75589ad745db802f7fe,confirmed
http://example.org/B0f1388741d4147d028b740f008534609,271749004
http://example.org/Bb1ac6a3afcc9843eb33d96667a465f1e,confirmed
http://example.org/Bd05baef127063754c2f3182c484b8cab,420008001
http://example.org/B3e1769d1bb9bfe75b5c6dd345754b9cb,271749004
http://example.org/B0813a33abaf8026a8d093a5b21bc8bf3,active
http://example.org/Bc1e1ae348712b8377beacc0cc6e06c38,9826008
http://example.org/B454073bec7f2cf1de776071c2b5fa161,271749004
http://example.org/Bd921e952455d8f61419147ad66b342a4,active
http://example.org/Bf44efe5e0b5cb2f365ea3279516d6201,active
http://example.org/B1d8ce664e85573b4ff807debe522ff40,confirmed
http://example.org/B2b9d51c85af175fcff8308bba03de52e,420008001
http://example.org/Bec87da38541e215fc142514a80dce0ad,active
http://example.org/B2189e0c11272802e41a4ace1851a584e,LOC
http://example.org/Bf1f67cd0ce6f5c8150c686cc3cb29da1,active
http://example.org/B4bfc65030c5e64a27b8de7c9b0b80085,420008001
http://example.org/Ba059937f3bd2d42826b4e986fdd188b2,420008001
http://example.org/Bf3cb0867e6288c3f5476e8512e80a1b9,LOC
http://example.org/B9d549dc765fae290f27867868f767c71,confirmed
http://example.org/B62c9fd999cad00c93a2db348f3b57ddc,225517006
http://example.org/B8563dabc2975e18d36957b197dadc36d,confirmed
http://example.org/B6bd69655e7211392b8d63cecd3cb2f52,420008001
http://example.org/B7d2482aca9be4a92769bd32f85ce0f9b,225517006
http://example.org/Bca745507d0fcbe534977683fcc51b906,confirmed
http://example.org/Bdeadb733b6382f8cbf22d864e57ae4fc,77386006
http://example.org/B2e04723a78720fb4890729ec045f9741,confirmed
http://example.org/B51dc51d0359bb816a8b2e3cf57c09171,LOC
http://example.org/Bb95f30f67bad71dbbb4e337fadf2e1d4,420008001
http://example.org/B89847ef1c495d2239ff240f94e3ebfcf,77386006
http://example.org/Bee837eaad6a85ec64a72a874aeaa743f,9826008
http://example.org/B936ed2b5c71b6ce51160b3164e4a1600,271749004
http://example.org/B6b2f472e153a45e0b261d20cc2f0eec2,active
http://example.org/Bc9b44a565bfec7a335388f5aa02f72e3,active
http://example.org/B6d1f6e071b429a3fe5b239c357f92cf0,active
http://example.org/B6db0efe852630eb483bbf98a6f3c0023,confirmed
http://example.org/B171aa04f37fddb03efb0190948a6b9e3,271749004
http://example.org/Bbbd9bd78f620e3ab9caf75b40f140c79,active
http://example.org/B4d13520645104e6bcaa8833803a9f050,9826008
http://example.org/B9db4f7d8fd20793df11e97322a631b70,confirmed
http://example.org/B4d7a3ff08016639e4464d880195f5ce4,active
http://example.org/Bc2a8bee38c047e518e5bfc0f4f7c197d,LOC
http://example.org/Bff6cb03bd0f069f9777d097f58b6f6ae,active
http://example.org/Bd172c9c26b72c01c6f3891915e02358d,confirmed
http://example.org/B3bf9b5c79a3dd575232f1911d52baf44,9826008
http://example.org/B7569176e339dd379de5dbcc4980c649c,active
http://example.org/B5c0b47dce4980a834ad97ccb3c3a9c47,77386006
http://example.org/B0d433057ed315f307e7f505e7ec9f301,active
http://example.org/B78a69d4425917d29cddbe1c00d6d85a4,active
http://example.org/B88fed01cded09e336ed0577472ec3dc1,active
http://example.org/Ba2d98d530f07c6809e729b7a063608bd,77386006
http://example.org/B4b0d1f4fcd303405903669b81d3c0259,active
http://example.org/B9be220d9977e361a1565501c63743d3e,active
http://example.org/Bd4cfc437fabb1bea5fe0bd33834f6bb5,confirmed
http://example.org/B1cbb6e5aa22bc1899474402b3c358e96,271749004
http://example.org/B2e2ca64ca782039a9517958467199144,active
http://example.org/Bd44f31257a472c5a5ee070b226138a37,active
http://example.org/B883a02d8710765778be1032d89f7cada,77386006
http://example.org/B91b148f61e9f725ebf660700eac8893d,9826008
http://example.org/B1044af42109e02356af8636504be0c14,77386006
http://example.org/B39f5df1b1d374c3b75f74390378bc156,confirmed
http://example.org/Bed7569f43499d19393e1e021166b78f9,active
http://example.org/B21c3ad255d5174690830812d8878a50d,77386006
http://example.org/Bbce98a78ca34dfa419c00c86d0fda220,confirmed
http://example.org/B799b8612ed1bbe95831b1c23693e3247,LOC
http://example.org/B10630eb52cf00e8155964997da4fe898,420008001
http://example.org/B7a18a328f8c49593851398591852f322,confirmed
http://example.org/Bde7d195a004a060f8b85a4a75b325fee,active
http://example.org/B441db766daee1a61c351cf625923c62c,confirmed
http://example.org/Bd689f585ee5adf8ebc5dfb315604e5c6,225517006
http://example.org/Be4b21defbe044f3a384cfdfa24052d01,active
http://example.org/Bc01f6e8466a1e38996805fad9539e20f,9826008
http://example.org/B037d165186c98a1ed63c0cbfdf8fa54d,225517006
http://example.org/Ba1615afff30362a16c067f69d1cb8edb,LOC
http://example.org/B6dd4ec9db98057c462febd9163472a94,active
http://example.org/B4ca0c8c672931457c58e949fba12027e,225517006
http://example.org/B8254c586f0e5266ca1dfe57d9b7f1768,confirmed
http://example.org/B055da529e8c6ec82f8613e3abf66b657,active
http://example.org/B4284b0ad9be69349d43a54a77e816ccf,9826008
http://example.org/B07c824f938d8890536c03b37843384d2,confirmed
http://example.org/B16296c30e751ba7359af0d64da80e1a7,LOC
http://example.org/B11f28546e68cd7ad4c2bb1fc5f80d88e,77386006
http://example.org/B58f08ecb8231b70b14730af83e50cbf9,9826008
http://example.org/B47ba0989b7431560d15087433bb26153,confirmed
http://example.org/Bf56f7d8d7e246505f1a33b77b19dd4dd,9826008
http://example.org/B735c5973a38834bb7badff624d058836,confirmed
http://example.org/Ba465ddf805a8870cb8f15ad89b0f4bb6,active
http://example.org/Baccd9c7779d5200b46d582966b476089,77386006
http://example.org/B5ee1b90aaefacef35a68e8ac1d542cf2,active
http://example.org/Bb4106ca3ed9b83c23c92a4fd3c996baf,LOC
http://example.org/B3e5895137e032b9783191015139239e8,9826008
http://example.org/Ba4a0a872d57a1859b431e2ff265d0456,active
http://example.org/B966965477c66fe1ea205fffde9f4c674,confirmed
http://example.org/B782265524e2079e8d2537b783278c271,active
http://example.org/Badc06a9a963648591833cb8281ec05c1,420008001
http://example.org/B427b5c714aff54d84011002e5ac759cc,77386006
http://example.org/B69a0bdd79fa30bb013ba96f748fa3d53,LOC
http://example.org/B201019f0ec7a7ed154285d21358d7969,LOC
http://example.org/B7c7862c6b12e8bc437b505141a9d00b0,confirmed
http://example.org/Bfcaac854b90d549090c31e04d44f4cea,active
http://example.org/B9655c1eebf30cedf9dec5d960ab109bd,active
http://example.org/B5021f2976e60949d93f68296b9dd50e3,271749004
http://example.org/Bad5bb462164ae4ce190037ba4e37307e,confirmed
http://example.org/Bcbf1cc9ba6eab1ec42b64cdb76d6dbb1,420008001
http://example.org/B75adb9bf8f1f2cf9a82d131b9659db3c,active
http://example.org/B0b6c407782a4e5d30883279df42546ac,420008001
http://example.org/B5c7e30504aca93198ddd7102a95ded7c,271749004
http://example.org/B55f949f353180ee37f8c251c3b433620,confirmed
http://example.org/B3664665783b46bc1a8338e13210f0033,confirmed
http://example.org/Be3430e105d8551cf1e5af097191d78c2,confirmed
http://example.org/Baf737a01f2ef81db55439d3fcc6b0b21,LOC
http://example.org/B60b5e48c6fe475357691b5a76a69d710,225517006
http://example.org/B2a457f5551a38f32cb4dfb031b3bfe4e,LOC
http://example.org/B30cb0b038871a433ade436c4dac61270,active
http://example.org/B3256d98b2a7dc7058a4ba1587097e401,confirmed
http://example.org/B59f9b25e074788c3ff7f1f20feccba5a,77386006
http://example.org/B03203c89bf698bb883b72264ed5d40ed,active
http://example.org/B7c27713fbcec98cb94fbd23d3beda5c4,confirmed
http://example.org/B4f05a0b950b92db720d111f77b3c3a72,active
http://example.org/Bb8bdeff61488671445f32f9ccd9acae5,active
http://example.org/B9f145aca542c0499148bc7e6315f2286,225517006
http://example.org/Bc258d1843a4da3f248cb8aa41337e286,confirmed
http://example.org/B1a58f0d836735b46364e8eb8a5b48484,active
http://example.org/B57b641d4f0da6b4052994a85ff2086b6,271749004
http://example.org/B3ca287821386373195738bdcb26f3fcf,active
http://example.org/B9fb0927bce6888599e59f3158cdbbaed,active
http://example.org/B3ba3ebe852288100f36599bff8a70215,confirmed
http://example.org/Bf3d33f9b7e7dfda136f9e50df660602d,active
http://example.org/Bab5bed67f0ea5627340dcffd31edd8e9,confirmed
http://example.org/Bb283e0709c8c7a5ac3c8178549308a0a,420008001
http://example.org/Bdfd8229ed3afb4d34f3281e1b143ea06,active
http://example.org/Ba29665fd955de317ca6aed1065a213f7,420008001
http://example.org/Bd9d6f0a08ce626b4c9bb8e1c0a9504f5,confirmed
http://example.org/B037cd5ec1e3e4d60f07cac1bd67cc8e2,225517006
http://example.org/B2a9421d4fac830a4b5b0c3d796d65a3d,420008001
http://example.org/B1d20753bb660e028e28f6f398602560b,9826008
http://example.org/B3af3eeb61c248617f100e41b571369bb,225517006
http://example.org/Bd63a162226cd21184bc96276174b6742,confirmed
http://example.org/B03b242b12b6ec7e19d62d311c9c83c23,active
http://example.org/B6713c6d82d0deed759997113ec35e77e,LOC
http://example.org/B1b152ef93cb35a9f5807acbb98d3e2a2,77386006
http://example.org/Bc975c7b5b1b46c9296612d612e1091e8,active
http://example.org/B1688dc1604050af41463baa4f92012b8,271749004
http://example.org/Ba7a073b1d2d4267626feb752e6ce4c9d,confirmed
http://example.org/B3b79bc9b6db89a6d588316643a49707f,confirmed
http://example.org/B36fc4d014fe935129f9a179dbbb09065,LOC
http://example.org/Bf78c44d935f5eefe5ef35094ecadddac,9826008
http://example.org/B753902f1feb2186efcbdbc454cfff084,77386006
http://example.org/B3d4a2ce3fc8f4029784501391198e72b,225517006
http://example.org/B76bbb63e818bbd87ebb70ecf7581000c,225517006
http://example.org/B5101c9832e92867b54eb26e44e549b0e,LOC
http://example.org/Bce3e605834126ef84cbef12bd3f75d66,LOC
http://example.org/B04d9c820d2a1366646c65472ec3d78d5,confirmed
http://example.org/B794e1543ac4cf0aa3e6645117759f856,confirmed
http://example.org/B8a25533f3e0dfb56ea28252767d655a3,271749004
http://example.org/B637d4d55332d203cf9e4f2c8208bccf5,LOC
http://example.org/Bf9e89f2dc6e55c4c460f6a177013b20b,LOC
http://example.org/Ba457c8fedd409e3000b2795d91f8500f,420008001
http://example.org/Be3130b14e801dc01c824516653f90c19,confirmed
http://example.org/B5bcd5f2a66ed773f7c7b1448dd47ca52,77386006
http://example.org/B6cb66407a9521403f851a5ced716c31a,confirmed
http://example.org/B9bde8096d177afcac2b3df22a53a0812,225517006
http://example.org/B7140f05417a1625eea49a05d8abb0e38,confirmed
http://example.org/Bedfdd2ef73a63403fb71c269c7315e32,225517006
http://example.org/Bc41565be3c4f939fae0675871a60a35c,confirmed
http://example.org/B2658414b0e38b5d0d55fb5c2de0dde0a,confirmed
http://example.org/Bb0eaabe0e4df82ebba8e408511536373,confirmed
http://example.org/B2b39d087a4df90ef1d40241208bab161,9826008
http://example.org/B54c2a7453b3e5924ebb92f1b117d0aa2,confirmed
http://example.org/Bd876e8087a36c5ec84c0c376bfc93870,77386006
http://example.org/B40ae8fcfb5a67cbd48b179cdfae387a8,77386006
http://example.org/B88135d4aa7d14d9d602514d543f4fe15,confirmed
http://example.org/B306fd88ad8e5b3a1e769f46e51feaa21,confirmed
http://example.org/B4e195b2c61b18d6e376a8d1f9ca78389,confirmed
http://example.org/B25d1a19cd6b9b7b9965781338071524e,confirmed
http://example.org/Bf2e3eaca0e71c6734b0c38a369642089,LOC
http://example.org/B7dc1fdefd6e51246e3ffcdbf46a60797,LOC
http://example.org/B64153cafd1a04af53e0c0779cfcb8b97,active
http://example.org/B26bfb36897d2e56ba7de77a833d8b32d,confirmed
http://example.org/B1919adb30e18f810fdd3f28e6642ff1d,active
http://example.org/B555a1b2261d5698a9ba40189dce929d9,active
http://example.org/Beeed94e257374f7b7fb2b4ed772b5fda,active
http://example.org/B413c9c77aa8f386275916e27a330a5a4,active
http://example.org/Badfabfbffa57e699e900d338357aea61,420008001
